row_id,order_id,customer_id,ship_date,days_until_shipment,ship_mode,product_id,quantity_ordered_new,discount,sales,profit,shipping_cost,location_id
23967,87652,927,2015-05-04,2,Regular Air,477,12,0.04,54.78,8.894000000000005,6.6,784
23509,89199,928,2015-02-23,1,Regular Air,757,13,0.08,424.68,144.69,7.73,785
23612,89200,928,2015-03-28,1,Regular Air,239,2,0.01,40.17,-35.8788,8.51,785
23278,89202,928,2015-01-22,2,Express Air,822,8,0.09,783.55,209.997,7.69,785
19355,89203,928,2015-03-19,7,Regular Air,729,22,0.06,3838.14,3568.096,8.99,785
23654,89201,929,2015-06-17,2,Regular Air,746,13,0.03,58.68,-84.4376,5.41,786
23655,89201,929,2015-06-16,1,Regular Air,395,18,0.04,53.1,24.312,0.7,786
25933,91454,930,2015-05-11,1,Regular Air,778,6,0.0,647.07,25.91382000000002,19.99,787
18551,88426,931,2015-03-10,0,Regular Air,823,6,0.0,627.04,162.666,2.5,788
22117,88425,932,2015-01-30,2,Delivery Truck,824,1,0.07,3267.55,-6923.5992,8.73,787
18552,88426,932,2015-03-11,1,Regular Air,316,17,0.02,110.19,-67.49,5.79,787
23274,87946,933,2015-01-09,7,Regular Air,336,8,0.05,1225.6,845.6639999999999,7.07,789
24663,90596,934,2015-06-08,5,Regular Air,21,19,0.05,3127.69,1892.424,19.99,790
23841,90597,934,2015-03-23,1,Regular Air,266,9,0.09,41.82,28.8558,0.5,790
23842,90597,934,2015-03-25,3,Delivery Truck,298,9,0.01,2875.72,173.48,54.12,790
23071,87175,935,2015-05-18,1,Regular Air,825,9,0.07,170.8,117.852,4.1,791
19877,87176,935,2015-02-20,2,Regular Air,502,10,0.05,53.54,34.0104,2.04,791
19611,87177,936,2015-03-06,2,Regular Air,95,23,0.06,3363.53,2031.507,8.99,791
19074,89583,937,2015-01-04,1,Regular Air,826,7,0.03,29.5,18.658,1.2,792
19950,89584,937,2015-04-06,2,Regular Air,266,12,0.01,58.33,40.24769999999999,0.5,792
19951,89584,937,2015-04-06,2,Express Air,818,5,0.09,20.42,14.0898,1.3,792
26241,89585,938,2015-04-11,2,Regular Air,827,12,0.07,26.07,-55.84,1.99,793
1074,7909,939,2015-01-04,1,Regular Air,826,29,0.03,122.23,9.82,1.2,794
1950,13959,939,2015-04-06,2,Regular Air,266,47,0.01,228.46,112.06,0.5,794
1951,13959,939,2015-04-06,2,Express Air,818,19,0.09,77.61,16.79,1.3,794
8241,58914,939,2015-04-11,2,Regular Air,827,46,0.07,99.94,-55.84,1.99,794
20688,86520,940,2015-01-13,1,Regular Air,304,10,0.05,59.85,41.29649999999999,0.5,795
20689,86520,940,2015-01-14,2,Express Air,569,10,0.09,1708.73,1179.0237,3.0,795
25762,88534,941,2015-05-17,1,Regular Air,152,5,0.04,101.74,3.040000000000003,9.54,796
25764,88534,941,2015-05-17,1,Regular Air,401,8,0.09,84.52,2.706000000000001,3.37,796
22329,87671,942,2015-05-15,1,Regular Air,732,13,0.01,1050.08,713.88,4.9,797
20324,87672,942,2015-01-26,1,Regular Air,828,3,0.03,33.82,-18.64,4.5,797
26102,89961,943,2015-01-04,2,Delivery Truck,398,7,0.05,715.55,-111.4,35.84,798
26103,89961,943,2015-01-03,1,Regular Air,829,9,0.02,45.63,-77.03,5.49,798
5361,38087,944,2015-02-21,0,Regular Air,455,18,0.02,901.81,-76.89,19.99,799
522,3585,945,2015-05-23,1,Regular Air,15,116,0.07,186.59,-35.75,1.57,799
19663,90430,946,2015-01-05,2,Delivery Truck,557,1,0.0,224.12,-560.81418,14.7,795
20645,90432,946,2015-04-01,2,Regular Air,830,21,0.07,140.3,-66.0445,5.27,795
24273,90431,947,2015-01-11,1,Regular Air,542,4,0.02,28.2,-105.6852,9.17,800
20646,90432,947,2015-04-01,2,Regular Air,561,23,0.09,71.55,15.66,1.35,800
26303,88048,948,2015-06-11,2,Delivery Truck,491,6,0.05,730.37,-102.5121,56.14,801
18885,86621,949,2015-02-22,0,Delivery Truck,181,10,0.0,4775.11,3294.825899999999,14.7,802
24327,90479,950,2015-04-20,0,Express Air,831,3,0.1,57.41,35.09,5.77,803
24328,90479,951,2015-04-21,1,Delivery Truck,737,11,0.06,2809.87,785.63,66.67,804
25264,90480,951,2015-06-02,7,Regular Air,832,13,0.01,79.93,-256.519,9.92,804
25265,90480,951,2015-05-26,0,Regular Air,833,8,0.02,873.18,398.358,3.0,804
18801,86268,952,2015-06-11,1,Delivery Truck,834,5,0.1,1332.82,-53.745,35.67,805
18011,85857,953,2015-01-19,0,Regular Air,730,10,0.09,26.38,5.753200000000001,0.7,806
18770,88941,954,2015-04-12,5,Regular Air,675,3,0.02,18.67,-22.48,5.3,807
18771,88941,954,2015-04-14,7,Regular Air,676,5,0.03,210.77,78.98,18.98,807
23059,88942,955,2015-06-10,5,Regular Air,422,6,0.09,209.12,144.2928,6.66,808
23060,88942,955,2015-06-12,7,Regular Air,835,7,0.0,1287.17,888.1473,13.99,808
23061,88942,955,2015-06-07,2,Regular Air,677,9,0.09,46.17,-46.005,7.44,808
21223,90837,956,2015-03-26,1,Regular Air,159,20,0.04,102.54,-135.16,4.62,809
5302,37760,957,2015-02-15,1,Regular Air,464,32,0.01,280.62,10.74,1.99,810
18032,86041,958,2015-06-18,1,Regular Air,165,9,0.09,66.55,-27.16,5.21,811
18033,86041,958,2015-06-18,1,Regular Air,5,17,0.04,103.49,-52.34400000000001,5.15,811
18034,86041,958,2015-06-18,1,Regular Air,682,12,0.04,192.18,-119.936,10.68,811
18261,87277,959,2015-05-05,1,Regular Air,821,14,0.06,3825.32,2639.4708,24.49,812
18262,87277,959,2015-05-04,0,Regular Air,543,1,0.09,8.53,-5.2,5.29,812
19107,89647,960,2015-05-14,0,Express Air,215,17,0.08,84.76,-165.45,4.93,813
19108,89647,960,2015-05-21,7,Regular Air,836,16,0.07,104.84,-141.12,6.92,813
20760,91131,961,2015-05-25,1,Delivery Truck,198,14,0.07,1714.93,1074.44,51.94,814
24794,90292,962,2015-04-13,2,Express Air,132,21,0.09,394.1,211.232,6.15,815
18428,87905,963,2015-05-07,3,Express Air,406,9,0.05,1531.31,943.0,19.99,815
22355,88479,964,2015-01-16,1,Regular Air,28,15,0.02,236.46,163.1574,1.99,816
22356,88479,964,2015-01-16,1,Regular Air,193,1,0.0,73.82,-302.225,3.3,816
25351,88480,964,2015-03-05,2,Regular Air,200,22,0.05,243.11,90.62,4.8,816
20851,86010,965,2015-04-11,1,Regular Air,837,2,0.03,35.48,-53.2962,11.28,817
21117,86012,965,2015-05-28,1,Regular Air,516,12,0.04,434.31,299.6739,2.99,817
18536,86013,965,2015-01-10,5,Regular Air,46,2,0.01,19.86,-15.456,6.28,817
18537,86013,965,2015-01-14,9,Regular Air,673,8,0.06,23.26,16.0494,0.99,817
21118,86012,966,2015-05-28,1,Regular Air,134,1,0.01,51.83,-235.895,5.0,818
22318,86011,967,2015-05-10,2,Regular Air,838,1,0.03,32.4,-41.32,7.87,819
18467,88061,968,2015-01-16,2,Regular Air,782,7,0.07,1081.54,521.69,19.99,820
20668,91062,969,2015-03-20,2,Regular Air,839,3,0.05,8.77,6.051299999999999,0.5,821
18757,88906,970,2015-01-22,2,Regular Air,702,10,0.02,66.71,-92.05,6.6,822
18758,88906,970,2015-01-21,1,Regular Air,606,5,0.04,87.16,6.11,4.96,822
19146,88905,971,2015-05-17,2,Regular Air,840,12,0.06,101.26,-36.63,2.38,810
19147,88905,971,2015-05-17,2,Regular Air,124,6,0.08,17.4,-2.12,0.96,810
19450,88907,971,2015-02-11,1,Regular Air,149,10,0.01,52.93,-35.9164,6.07,810
18914,88908,971,2015-06-22,2,Delivery Truck,481,6,0.02,8637.44,3042.18,14.7,810
24046,88908,971,2015-06-22,2,Regular Air,482,6,0.02,59.95,-31.755,9.86,810
19895,90058,972,2015-01-13,0,Regular Air,119,3,0.02,152.54,105.2526,5.09,823
20007,90059,972,2015-02-02,1,Regular Air,146,14,0.03,89.79,-29.0927,5.19,823
23200,89327,973,2015-06-24,2,Express Air,184,3,0.02,480.37,26.1,13.99,824
23201,89327,973,2015-06-24,2,Regular Air,235,1,0.1,5.76,-2.58,0.95,824
23202,89327,973,2015-06-23,1,Delivery Truck,550,21,0.01,3112.13,2800.12,29.21,824
22176,90026,974,2015-05-27,2,Regular Air,239,12,0.09,211.13,-6.612000000000011,8.51,825
20494,90027,974,2015-01-18,1,Regular Air,454,13,0.0,25.39,-15.5595,1.49,825
20495,90027,974,2015-01-18,1,Regular Air,234,15,0.06,87.27,-108.19,5.67,825
25806,90908,975,2015-01-20,0,Regular Air,247,9,0.02,66.32,-66.378,6.05,826
2368,17155,976,2015-01-29,1,Express Air,487,36,0.0,267.53,34.068,2.0,827
349,2433,977,2015-02-21,0,Delivery Truck,680,25,0.07,43046.2,4073.25,14.7,827
1115,8165,977,2015-04-24,9,Regular Air,677,63,0.01,330.21,-179.592,7.44,827
64,359,977,2015-06-19,1,Delivery Truck,198,56,0.08,6831.37,-500.38,51.94,827
18349,86190,978,2015-02-21,0,Delivery Truck,680,6,0.07,10331.09,6028.41,14.7,828
19115,86191,978,2015-04-24,9,Regular Air,677,16,0.01,83.86,-161.6328,7.44,828
18064,86192,978,2015-06-19,1,Delivery Truck,198,14,0.08,1707.84,-250.19,51.94,828
20368,86189,979,2015-01-29,1,Express Air,487,9,0.0,66.88,46.14719999999999,2.0,829
20369,86189,979,2015-01-28,0,Express Air,803,8,0.03,274.91,-1116.3348,35.0,829
26038,88881,980,2015-01-13,0,Regular Air,40,10,0.06,65.74,-122.133,5.03,830
21325,88645,981,2015-01-17,4,Regular Air,331,4,0.06,32.6,-566.0,49.0,831
20929,87020,982,2015-02-05,2,Regular Air,686,7,0.02,227.79,-120.934,5.0,832
4015,28647,983,2015-03-15,1,Express Air,453,38,0.09,5679.59,-1763.7477,69.0,833
4903,34882,984,2015-01-25,1,Regular Air,454,52,0.03,102.32,-15.0995,1.49,833
18492,88198,985,2015-04-30,1,Regular Air,807,3,0.02,46.23,23.5428,1.39,832
18493,88198,985,2015-04-30,1,Regular Air,745,13,0.02,279.28,-276.1128,11.52,832
22196,88197,986,2015-03-25,1,Regular Air,8,4,0.06,70.06,-78.13,4.0,834
18490,88198,986,2015-04-30,1,Express Air,841,14,0.06,81.82,-64.67094,5.24,834
18491,88198,986,2015-04-30,1,Regular Air,842,1,0.03,13.16,-11.1132,5.96,834
19539,87953,987,2015-03-24,4,Delivery Truck,525,8,0.06,1232.01,-229.68,35.02,835
24387,87954,988,2015-05-01,1,Express Air,786,9,0.06,506.38,288.09,8.8,836
24388,87954,988,2015-05-02,2,Express Air,843,6,0.0,1042.72,719.4767999999999,4.2,836
25893,87952,989,2015-02-15,1,Delivery Truck,844,9,0.0,1769.91,1192.04,59.24,837
7893,56452,990,2015-02-15,1,Delivery Truck,844,34,0.0,6686.34,1192.04,59.24,838
1539,11077,990,2015-03-24,4,Delivery Truck,525,30,0.06,4620.05,-229.68,35.02,838
6387,45380,990,2015-05-01,1,Express Air,786,34,0.06,1912.98,288.09,8.8,838
6388,45380,990,2015-05-02,2,Express Air,843,24,0.0,4170.87,1030.509,4.2,838
24199,91575,991,2015-01-08,1,Regular Air,129,12,0.08,192.33,-246.92616,13.18,839
23433,91576,991,2015-02-19,4,Delivery Truck,237,8,0.04,6901.25,4233.2588,44.55,839
23434,91576,991,2015-02-20,5,Regular Air,589,11,0.07,148.94,102.7686,4.95,839
23435,91576,991,2015-02-22,7,Regular Air,837,12,0.01,200.68,-36.671544,11.28,839
25055,91213,992,2015-04-17,1,Express Air,814,9,0.0,29.92,20.6448,1.49,840
21609,88890,993,2015-03-05,1,Regular Air,845,2,0.01,10.11,-19.93,5.13,841
21610,88890,993,2015-03-05,1,Regular Air,846,17,0.02,6621.17,4568.6073,19.99,841
21612,88890,994,2015-03-06,2,Regular Air,732,3,0.04,253.78,-258.225,4.9,842
19933,89915,995,2015-03-22,1,Regular Air,847,8,0.09,49.81,-88.6,6.35,843
19400,87811,996,2015-03-25,0,Delivery Truck,848,7,0.02,3722.41,2568.4629,41.44,844
18736,87812,996,2015-03-15,7,Express Air,396,17,0.09,95.1,9.486,2.99,844
18737,87812,996,2015-03-15,7,Delivery Truck,849,5,0.07,734.74,-263.65,53.48,844
18738,87812,996,2015-03-15,7,Regular Air,163,11,0.06,1882.87,890.181,5.26,844
18810,87813,996,2015-05-07,2,Delivery Truck,850,36,0.0,8834.58,6095.860199999999,23.78,844
4613,32869,997,2015-03-28,1,Regular Air,92,41,0.06,322.03,-82.83,2.83,845
4614,32869,997,2015-03-28,1,Regular Air,93,49,0.05,2470.84,25.04,18.45,845
4616,32869,997,2015-03-28,1,Regular Air,95,39,0.1,5250.66,930.987,8.99,845
1225,8994,997,2015-04-09,2,Regular Air,94,36,0.1,1423.35,-580.32,19.99,845
7480,53410,997,2015-02-09,2,Regular Air,96,79,0.08,1154.12,-253.11,13.32,845
6289,44517,998,2015-04-24,1,Regular Air,689,5,0.03,32.5,-16.67,5.61,846
7733,55392,998,2015-06-07,1,Regular Air,851,30,0.02,193.95,40.2,1.22,846
7734,55392,998,2015-06-08,2,Regular Air,493,59,0.07,158.8,3.21,0.93,846
5140,36647,998,2015-07-01,1,Regular Air,852,32,0.01,274.26,38.7,2.82,846
5141,36647,998,2015-07-01,1,Regular Air,407,24,0.09,83.16,-21.91,1.32,846
5142,36647,998,2015-07-03,3,Regular Air,473,27,0.1,261.93,-119.77,9.45,846
4556,32420,998,2015-01-31,2,Regular Air,628,42,0.07,210.1,-168.72,5.14,846
4557,32420,998,2015-01-31,2,Delivery Truck,651,23,0.07,6499.87,-439.62,57.0,846
448,3042,998,2015-05-21,1,Regular Air,826,88,0.1,351.56,15.42,1.2,846
18448,87980,999,2015-05-21,1,Regular Air,826,22,0.1,87.89,33.924,1.2,837
24289,87977,1000,2015-04-24,1,Regular Air,689,1,0.03,6.5,-16.67,5.61,847
23140,87979,1000,2015-07-01,1,Regular Air,852,8,0.01,68.56,46.44,2.82,847
23141,87979,1000,2015-07-01,1,Regular Air,407,6,0.09,20.79,-17.528,1.32,847
23142,87979,1000,2015-07-03,3,Regular Air,473,7,0.1,67.91,-95.816,9.45,847
20789,89344,1001,2015-03-02,2,Regular Air,853,14,0.0,122.25,71.7356,1.99,848
20790,89344,1001,2015-03-02,2,Regular Air,566,2,0.03,206.09,-79.3208,19.99,848
19209,87725,1002,2015-02-06,9,Regular Air,854,1,0.02,63.48,-54.622,3.99,849
19210,87725,1002,2015-02-01,4,Regular Air,773,9,0.03,47.64,-126.81418,5.74,849
19638,87726,1003,2015-01-19,2,Delivery Truck,491,13,0.03,1545.58,1400.1,56.14,849
19505,87727,1003,2015-06-02,8,Regular Air,494,20,0.09,2104.99,916.6806,8.99,849
19639,87726,1004,2015-01-19,2,Regular Air,855,3,0.05,353.1,67.59999999999992,1.99,850
19679,90438,1005,2015-03-11,0,Express Air,370,1,0.06,17.59,10.85,0.5,851
19680,90438,1005,2015-03-13,2,Regular Air,136,22,0.01,141.54,97.66259999999998,1.02,851
25291,90437,1006,2015-06-05,1,Delivery Truck,64,4,0.06,905.4,-453.2,69.64,852
25117,90439,1007,2015-04-19,7,Delivery Truck,212,2,0.06,243.86,-207.679788,14.0,852
25856,90258,1008,2015-02-13,2,Regular Air,391,1,0.03,39.97,-7.524400000000001,5.08,853
20377,87525,1009,2015-04-29,2,Regular Air,741,12,0.0,1362.2,613.89576,8.99,854
18659,88667,1010,2015-03-19,0,Regular Air,19,14,0.08,429.33,-45.07,4.0,853
18660,88667,1011,2015-03-21,2,Regular Air,748,3,0.05,44.66,-8.53,3.5,855
18661,88667,1011,2015-03-21,2,Regular Air,856,5,0.0,1619.95,285.95,11.64,855
20434,90962,1012,2015-04-30,1,Regular Air,857,8,0.04,279.01,192.5169,5.49,856
22969,91513,1013,2015-04-07,1,Regular Air,157,9,0.0,76.23,-5.05,4.82,857
19011,86868,1014,2015-06-04,3,Regular Air,858,2,0.04,18.59,-3.496,2.25,858
19012,86868,1014,2015-06-03,2,Regular Air,859,13,0.07,834.08,-717.072,35.0,858
24851,86870,1014,2015-03-08,2,Regular Air,431,8,0.09,50.88,-62.23,6.86,858
19265,89910,1015,2015-04-03,6,Regular Air,705,11,0.04,568.25,-13.28,6.5,858
19266,89910,1015,2015-03-30,2,Regular Air,593,19,0.02,126.66,-48.68,5.14,858
21942,90244,1016,2015-05-25,4,Regular Air,397,1,0.09,5.9,-2.87,0.83,859
20664,90270,1017,2015-01-24,0,Regular Air,104,6,0.01,89.91,-13.826,6.75,860
19173,89770,1018,2015-01-11,2,Express Air,860,11,0.0,138.51,-203.67,8.99,861
19383,88569,1019,2015-03-08,1,Regular Air,861,7,0.07,41.96,19.57,0.91,862
20604,88568,1020,2015-02-27,2,Regular Air,862,6,0.1,300.63,98.12,22.24,863
19384,88569,1020,2015-03-09,2,Regular Air,863,13,0.08,240.46,107.11,5.29,863
19385,88569,1020,2015-03-09,2,Regular Air,58,21,0.02,74.08,-216.154,6.27,863
21353,88571,1020,2015-04-30,0,Regular Air,864,4,0.06,5.28,-6.6096,0.7,863
26093,88570,1021,2015-03-18,2,Regular Air,746,12,0.05,50.83,-89.217,5.41,864
25507,90577,1022,2015-03-17,2,Regular Air,76,2,0.03,31.24,21.5556,5.3,865
22547,90578,1022,2015-05-23,3,Regular Air,832,12,0.01,74.77,-239.315,9.92,865
22548,90578,1022,2015-05-22,2,Regular Air,657,18,0.0,127.81,-33.31,5.11,865
19262,89059,1023,2015-02-22,1,Regular Air,865,18,0.04,78.59,-74.47959999999999,5.15,866
19263,89059,1023,2015-02-23,2,Regular Air,866,4,0.09,497.11,-232.22056,8.99,866
18054,86153,1024,2015-03-27,2,Regular Air,531,5,0.07,27.02,18.6438,1.39,867
18055,86153,1024,2015-03-27,2,Regular Air,451,1,0.06,27.67,-31.24,11.54,867
25676,90492,1025,2015-04-14,2,Regular Air,867,2,0.05,73.1,6.11,6.31,840
19772,90493,1026,2015-05-21,1,Delivery Truck,806,39,0.09,2115.06,187.4120000000003,36.61,840
25677,90492,1027,2015-04-12,0,Regular Air,460,6,0.1,47.95,-6.34,2.64,868
21970,90491,1028,2015-04-01,5,Regular Air,678,9,0.1,134.38,92.7222,4.0,869
25678,90492,1029,2015-04-14,2,Regular Air,868,9,0.03,76.77,-160.2755,8.94,869
18395,87135,1030,2015-05-21,1,Express Air,206,14,0.01,782.0,396.972,8.99,840
21077,90588,1031,2015-02-19,2,Express Air,869,1,0.05,8.41,-4.14,2.14,869
23716,90589,1031,2015-06-27,0,Regular Air,246,17,0.05,104.95,-31.885,5.46,869
23717,90589,1032,2015-06-28,1,Regular Air,764,3,0.01,166.59,-95.2105,3.99,870
23479,86567,1033,2015-03-06,0,Regular Air,139,3,0.03,98.7,-4.300999999999994,12.62,871
1279,9285,1034,2015-01-04,2,Regular Air,117,3,0.06,124.81,-19.0992,2.99,872
1128,8257,1034,2015-03-26,4,Regular Air,119,18,0.02,881.32,373.67,5.09,872
20428,89401,1035,2015-02-08,4,Regular Air,124,1,0.03,3.51,-4.2,0.96,870
20685,89402,1036,2015-02-24,0,Delivery Truck,198,1,0.05,120.12,-44.1636,51.94,873
20536,87259,1037,2015-03-05,5,Delivery Truck,719,2,0.03,619.38,-116.584,69.55,874
20537,87259,1037,2015-02-28,0,Regular Air,404,1,0.0,18.69,12.8961,14.37,874
25895,89432,1038,2015-02-19,0,Regular Air,42,9,0.05,38.58,-104.57,5.17,875
18404,87846,1039,2015-04-18,1,Regular Air,870,6,0.06,322.77,-13.77,4.0,876
18405,87846,1039,2015-04-17,0,Regular Air,355,11,0.07,65.09,44.9121,0.5,876
20937,87847,1040,2015-05-17,1,Express Air,104,6,0.0,98.96,9.33,6.75,877
3926,28001,1041,2015-06-14,0,Regular Air,359,62,0.02,13546.94,2593.14,21.21,878
3927,28001,1041,2015-06-16,2,Regular Air,358,32,0.01,6401.65,1162.76,11.54,878
6711,47813,1041,2015-02-28,1,Regular Air,520,90,0.0,617.4,-76.94,5.66,878
26259,90069,1042,2015-05-27,2,Express Air,871,4,0.03,26.31,-51.704,7.46,879
26260,90069,1042,2015-05-26,1,Regular Air,872,8,0.08,209.78,144.7482,5.58,879
26261,90069,1042,2015-05-27,2,Regular Air,424,1,0.06,17.83,-112.189,2.5,879
22537,91488,1043,2015-05-06,1,Regular Air,530,3,0.02,51.02,5.884000000000007,4.53,875
20176,90832,1044,2015-04-04,2,Delivery Truck,449,12,0.03,3527.82,1272.5808,54.92,880
20177,90832,1044,2015-04-04,2,Delivery Truck,292,2,0.02,4698.21,-5390.738892,29.7,880
26060,90833,1045,2015-04-07,1,Regular Air,84,14,0.01,43.08,29.7252,0.5,881
26061,90833,1045,2015-04-08,2,Regular Air,485,5,0.0,258.93,-187.11,5.0,881
21579,86768,1046,2015-02-06,1,Regular Air,859,4,0.06,277.6,-139.2872,35.0,882
21329,86767,1047,2015-02-14,7,Regular Air,873,8,0.04,168.04,108.0,8.68,883
21330,86767,1047,2015-02-09,2,Regular Air,189,7,0.08,703.46,377.154,7.69,883
20612,87015,1048,2015-03-18,3,Regular Air,874,14,0.03,103.61,-127.052,7.72,884
18212,87016,1048,2015-06-22,2,Regular Air,348,22,0.09,3144.56,2169.7464,4.99,884
24224,90853,1049,2015-01-04,2,Express Air,432,4,0.09,34.41,20.2996,2.15,885
24225,90853,1049,2015-01-02,0,Regular Air,67,11,0.08,157.27,108.5163,1.97,885
19484,86913,1050,2015-05-23,0,Regular Air,518,15,0.07,39.15,27.0135,0.5,886
21522,86914,1051,2015-06-29,0,Regular Air,607,9,0.04,266.95,184.1955,3.3,887
24358,85939,1052,2015-04-10,1,Delivery Truck,755,10,0.07,3741.39,2581.559099999999,48.26,888
18829,87584,1053,2015-06-22,5,Regular Air,828,14,0.06,149.32,-25.112,4.5,888
18830,87584,1053,2015-06-22,5,Regular Air,97,16,0.03,177.01,17.376,5.16,888
18831,87584,1053,2015-06-19,2,Regular Air,433,4,0.03,35.16,24.2604,4.95,888
18131,86535,1054,2015-05-23,1,Delivery Truck,875,5,0.01,604.35,-164.3952,56.14,889
18693,86536,1054,2015-04-24,0,Regular Air,876,1,0.04,3.13,-8.208,1.92,889
21771,89730,1055,2015-05-10,3,Regular Air,194,5,0.02,378.23,43.53800000000001,14.52,890
19550,88410,1056,2015-04-10,1,Regular Air,822,8,0.07,852.53,588.2456999999999,7.69,891
19398,88411,1056,2015-05-06,5,Regular Air,361,7,0.1,219.66,151.5654,5.02,891
2628,19042,1057,2015-03-02,1,Regular Air,180,8,0.07,327.61,54.90150000000001,7.47,838
23120,87003,1058,2015-02-21,2,Regular Air,71,12,0.03,459.55,317.0895,1.99,892
20652,87005,1058,2015-02-26,7,Regular Air,877,9,0.01,536.9,250.36272,5.31,892
25092,87004,1059,2015-04-24,1,Regular Air,878,3,0.08,8.74,6.0306,0.5,893
26274,87002,1060,2015-02-19,2,Regular Air,808,3,0.04,182.33,125.8077,10.84,894
22832,91451,1061,2015-07-07,7,Regular Air,464,16,0.04,131.26,44.892,1.99,895
3167,22755,1062,2015-04-01,2,Regular Air,396,45,0.04,240.6,3.451,2.99,896
3168,22755,1062,2015-04-01,2,Regular Air,485,5,0.06,236.88,-275.253,5.0,896
3791,27013,1062,2015-01-09,4,Regular Air,177,34,0.05,2710.47,-746.44,35.0,896
3792,27013,1062,2015-01-05,0,Regular Air,89,31,0.05,8354.73,-274.95,35.0,896
21166,87602,1063,2015-03-31,1,Regular Air,427,9,0.0,48.3,-95.0475,5.68,897
21167,87602,1064,2015-04-01,2,Regular Air,396,11,0.04,58.81,3.451,2.99,898
21168,87602,1064,2015-04-01,2,Regular Air,485,1,0.06,47.38,-275.253,5.0,898
21791,87603,1064,2015-01-09,4,Regular Air,177,8,0.05,637.76,-746.44,35.0,898
21792,87603,1064,2015-01-05,0,Regular Air,89,8,0.05,2156.06,-274.95,35.0,898
24534,88212,1065,2015-06-08,1,Regular Air,879,1,0.06,46.94,-21.232,3.5,899
19018,89406,1066,2015-05-02,1,Regular Air,880,12,0.03,28.66,-93.25,4.57,894
18970,88726,1067,2015-01-26,1,Regular Air,10,1,0.06,2.77,-11.0732,4.08,900
19852,88728,1068,2015-05-15,2,Express Air,637,12,0.08,31.55,21.7695,0.8,900
19111,88729,1069,2015-06-05,2,Regular Air,518,17,0.09,42.58,29.38019999999999,0.5,900
18702,88731,1070,2015-05-16,0,Regular Air,881,19,0.1,145.36,100.2984,1.69,899
18703,88731,1070,2015-05-18,2,Regular Air,48,38,0.03,3616.52,2495.3988,2.5,899
20523,88727,1071,2015-04-24,0,Express Air,730,1,0.0,7.96,-0.1099999999999994,0.7,901
20163,88730,1072,2015-05-10,7,Regular Air,222,33,0.07,389.59,15.23600000000002,6.13,901
19417,87086,1073,2015-04-08,1,Regular Air,537,9,0.0,536.23,369.9987,5.26,902
24407,87087,1074,2015-02-04,2,Regular Air,326,12,0.08,38.81,20.4536,0.85,903
19024,89448,1075,2015-01-14,2,Delivery Truck,578,3,0.05,1020.08,451.2804,39.0,904
19025,89448,1075,2015-01-16,4,Regular Air,784,7,0.0,65.2,44.988,1.39,904
19026,89448,1075,2015-01-16,4,Regular Air,463,11,0.02,22.59,-20.7328,0.7,904
23620,89449,1075,2015-06-22,2,Regular Air,868,15,0.05,121.36,-164.3948,8.94,904
22824,89450,1076,2015-01-06,5,Delivery Truck,680,1,0.04,2013.67,-4793.004,14.7,797
23793,86735,1077,2015-05-25,1,Express Air,882,12,0.1,2366.51,1318.83,18.06,905
25915,91116,1078,2015-06-16,4,Regular Air,762,9,0.04,940.64,589.188,10.12,906
25916,91116,1078,2015-06-14,2,Delivery Truck,461,18,0.07,439.27,-1314.992,45.51,906
7544,53953,1079,2015-03-28,1,Regular Air,207,36,0.07,307.65,91.73,2.01,872
22682,87824,1080,2015-05-12,1,Regular Air,701,7,0.03,17.31,-90.5855,6.05,907
22683,87824,1080,2015-05-11,0,Regular Air,473,2,0.03,23.56,-36.9,9.45,907
19144,89704,1081,2015-01-16,2,Delivery Truck,875,5,0.08,562.93,-272.860884,56.14,908
19145,89704,1081,2015-01-17,3,Regular Air,812,7,0.08,29.18,10.5792,0.94,908
20869,89706,1081,2015-01-14,2,Express Air,775,12,0.04,1634.13,1127.5497,24.49,908
19251,89885,1082,2015-01-25,1,Express Air,495,10,0.0,1104.32,-457.73,35.0,909
19252,89885,1082,2015-01-25,1,Regular Air,732,2,0.1,149.8,-268.664,4.9,909
24187,90678,1083,2015-02-27,1,Regular Air,787,2,0.1,6.97,-8.28,2.2,910
5670,40101,1084,2015-02-05,5,Express Air,641,46,0.1,2188.06,13.508,19.99,911
6212,44002,1084,2015-02-09,2,Regular Air,520,46,0.05,320.93,-66.48,5.66,911
6213,44002,1084,2015-02-07,0,Regular Air,707,14,0.03,261.85,-52.33,9.47,911
4596,32710,1084,2015-05-17,1,Regular Air,723,146,0.04,1834.61,-59.06,6.27,911
24545,90653,1085,2015-04-09,2,Express Air,764,5,0.1,272.86,-88.62480000000001,3.99,912
19477,90178,1086,2015-02-28,1,Regular Air,853,14,0.04,118.57,43.2752,1.99,913
19478,90178,1086,2015-02-27,0,Regular Air,579,5,0.1,79.47,-36.21462,9.4,913
19479,90178,1086,2015-03-03,4,Regular Air,883,8,0.09,627.28,7.032960000000001,8.99,913
19237,89857,1087,2015-06-14,2,Regular Air,388,11,0.0,658.62,454.4478,14.3,914
19419,89858,1088,2015-01-12,5,Regular Air,884,4,0.03,21.96,15.1524,2.03,914
21283,89856,1089,2015-01-08,2,Regular Air,817,7,0.03,24.57,-90.7556,3.97,915
23589,86600,1090,2015-04-20,1,Express Air,866,5,0.01,675.83,-219.07908,8.99,916
